id,name,asset_type,raw_asset_ids,tags,location_id,street_address,unit,unit_type,municipality,city,state,zip_code,parcel_id,residence,iffy_geocoding,available_transportation,parent_location,url,email,phone,hours_of_operation,holiday_hours_of_operation,periodicity,capacity,wifi_network,internet_access,computers_available,accessibility,open_to_public,child_friendly,sensitive,do_not_display,localizability,services,hard_to_count_population,data_source_names,data_source_urls,organization_name,organization_phone,organization_email,etl_notes,latitude,longitude,full_address,geom_type,census_tract,allegheny_county_municipality,geocoding_status
214150,ROTARY INTERNATIONAL (BETHEL PARK ROTARY),community_nonprofit_orgs,9066,,59958,PO BOX 653,,,,BETHEL PARK,PA,15102-0653,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 653, BETHEL PARK, PA 15102-0653",,,,Unable to geocode this address to a single unambigous point.
214169,RURAL RIDGE VOLUNTEER FIREFIGHTERS RELIEF ASSOCIATION,community_nonprofit_orgs,9085,,51745,135 LITTLE DEER CREEK,,,,RURAL RIDGE,PA,15075-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Nonmonetary Support N.E.C.,,,"135 LITTLE DEER CREEK, RURAL RIDGE, PA 15075-0000",,,,Unable to geocode this address to a single unambigous point.
216506,DHS-Wilkinsburg (DHS-WK),public_buildings,30377,,88243,5208 CLAIRTON BLVD,,,,PITTSBURGH,PA,15236,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Public Building Locations,https://data.wprdc.org/dataset/allegheny-county-public-building-locations,,,,,40.3439211362217,-79.9719706726561,"5208 CLAIRTON BLVD, PITTSBURGH, PA 15236",Point,42003480101,Baldwin Borough,OK
214213,SAINT ADALBERTS ALUMNI ASSOCIATION INC,community_nonprofit_orgs,9129,,47916,PO BOX 10739,,,,PITTSBURGH,PA,15203-0739,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Scholarships, Student Financia",,,"PO BOX 10739, PITTSBURGH, PA 15203-0739",,,,Unable to geocode this address to a single unambigous point.
214279,SCHOOL OF THE HOLY SPIRIT,community_nonprofit_orgs,9195,,52067,PO BOX 6983,,,,PITTSBURGH,PA,15212-0983,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 6983, PITTSBURGH, PA 15212-0983",,,,Unable to geocode this address to a single unambigous point.
214285,SCOTT CONSERVANCY,community_nonprofit_orgs,9201,,49494,PO BOX 13067,,,,PITTSBURGH,PA,15243-0067,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 13067, PITTSBURGH, PA 15243-0067",,,,Unable to geocode this address to a single unambigous point.
214288,SCOTT TOWNSHIP EMERGENCY MEDICAL SERVICES,community_nonprofit_orgs,9204,,34030,PO BOX 644,,,,CARNEGIE,PA,15106-0644,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Search and Rescue Squads, Serv",,,"PO BOX 644, CARNEGIE, PA 15106-0644",,,,Unable to geocode this address to a single unambigous point.
214289,SCOTT TOWNSHIP MEMORIAL POST NO 290,community_nonprofit_orgs,9205,,39850,33 DORSEY ST,,,,BRIDGEVILLE,PA,15017-2930,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,40.3728570158795,-80.0941015085707,"33 DORSEY ST, BRIDGEVILLE, PA 15017-2930",Point,42003470400,Scott Township,OK
214292,SCSL PITTSBURGH INC,community_nonprofit_orgs,9208,,61398,PO BOX 9118,,,,PITTSBURGH,PA,15224-0118,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Unknown,,,"PO BOX 9118, PITTSBURGH, PA 15224-0118",,,,Unable to geocode this address to a single unambigous point.
214308,SEIZE THE MOMENT MINISTRIES,community_nonprofit_orgs,9224,,64051,PO BOX 663,,,,WEXFORD,PA,15090-0663,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,International Relief,,,"PO BOX 663, WEXFORD, PA 15090-0663",,,,Unable to geocode this address to a single unambigous point.
214307,SEESAW CENTER INC,community_nonprofit_orgs,9223,,50441,PO BOX 10325,,,,PITTSBURGH,PA,15234-0325,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Parks and Playgrounds,,,"PO BOX 10325, PITTSBURGH, PA 15234-0325",,,,Unable to geocode this address to a single unambigous point.
214316,SENSATIONS MARCHING UNIT,community_nonprofit_orgs,9232,,51698,211 EAST PENNVIEW STREET,,,,GLENSHAW,PA,15116-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Dance,,,"211 EAST PENNVIEW STREET, GLENSHAW, PA 15116-0000",,,,Unable to geocode this address to a single unambigous point.
214312,SENIOR HEARTS RESCUE AND RENEWAL,community_nonprofit_orgs,9228,,71313,PO BOX 187,,,,BRADFORDWOODS,PA,15015-0187,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Animal Protection and Welfare,,,"PO BOX 187, BRADFORDWOODS, PA 15015-0187",,,,Unable to geocode this address to a single unambigous point.
214435,SHRINERS INTERNATIONAL (SYRIA SHRINERS),community_nonprofit_orgs,9351,,40915,1877 SHRINERS WAY,,,,CHESWICK,PA,15024-1076,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,40.5488459002238,-79.8182393331303,"1877 SHRINERS WAY, CHESWICK, PA 15024-1076",Point,42003419000,Harmar Township,OK
214616,SOUTH HILLS COLUMBIAN ASSOCIATION,community_nonprofit_orgs,9532,,42183,PO BOX 544,,,,BETHEL PARK,PA,15102-0544,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Single Organization Support,,,"PO BOX 544, BETHEL PARK, PA 15102-0544",,,,Unable to geocode this address to a single unambigous point.
214686,SPIRITUAL ASSEMBLY OF THE BAHAIS OF PITTSBURGH (5126 PITTSBURGH),community_nonprofit_orgs,9602,,76917,PO BOX 81216,,,,PITTSBURGH,PA,15217-4216,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 81216, PITTSBURGH, PA 15217-4216",,,,Unable to geocode this address to a single unambigous point.
214689,SPORTS PRODUCTION SAFETY GROUP,community_nonprofit_orgs,9605,,71699,PO BOX 22424,,,,PITTSBURGH,PA,15222-0424,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Professional Societies, Associ",,,"PO BOX 22424, PITTSBURGH, PA 15222-0424",,,,Unable to geocode this address to a single unambigous point.
214691,SPRING HILL CIVIC LEAGUE,community_nonprofit_orgs,9607,,45146,PO BOX 100167,,,,PITTSBURGH,PA,15233-0167,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 100167, PITTSBURGH, PA 15233-0167",,,,Unable to geocode this address to a single unambigous point.
214695,SPRINGDALE HIGH SCHOOL ALUMNI ASSOCIATION INC,community_nonprofit_orgs,9611,,71905,PO BOX 243,,,,SPRINGDALE,PA,15144-0243,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Scholarships, Student Financia",,,"PO BOX 243, SPRINGDALE, PA 15144-0243",,,,Unable to geocode this address to a single unambigous point.
214705,SQUIRREL HILL HISTORICAL SOCIETY,community_nonprofit_orgs,9621,,67381,PO BOX 8157,,,,PITTSBURGH,PA,15217-0157,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Historical Societies, Related",,,"PO BOX 8157, PITTSBURGH, PA 15217-0157",,,,Unable to geocode this address to a single unambigous point.
214709,SRI VENKATESWARA TEMPLE,community_nonprofit_orgs,9625,,46298,PO BOX 17280,,,,PITTSBURGH,PA,15235-0280,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 17280, PITTSBURGH, PA 15235-0280",,,,Unable to geocode this address to a single unambigous point.
214750,ST FRANCIS ACADEMY ALUMNAE ASSOCIATION,community_nonprofit_orgs,9666,,60205,PO BOX 14590,,,,PITTSBURGH,PA,15234-0590,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Philanthropy, Charity, Volunta",,,"PO BOX 14590, PITTSBURGH, PA 15234-0590",,,,Unable to geocode this address to a single unambigous point.
214752,ST GEORGE CHURCH PRESERVATION SOCIETY,community_nonprofit_orgs,9668,,66739,PO BOX 4228,,,,PITTSBURGH,PA,15203-0228,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Roman Catholic,,,"PO BOX 4228, PITTSBURGH, PA 15203-0228",,,,Unable to geocode this address to a single unambigous point.
214770,ST JOSEPH DEVELOPMENT CORPORATION,community_nonprofit_orgs,9686,,48831,PO BOX 253,,,,WILMERDING,PA,15148-0253,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Housing Support Services -- Ot,,,"PO BOX 253, WILMERDING, PA 15148-0253",,,,Unable to geocode this address to a single unambigous point.
214761,ST JOHN LUTHERAN CARE CENTER,community_nonprofit_orgs,9677,,20119,191 SCHARBERRY LN,,,,MARS,PA,16046-2429,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"191 SCHARBERRY LN, MARS, PA 16046-2429",,,,Unable to geocode this address to a single unambigous point.
214814,STAFF REPRESENTATIVES UNION,community_nonprofit_orgs,9730,,59556,5 GTWY CTR60 BLVD OF ALLIES 6TH FL,,,,PITTSBURGH,PA,15222-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"5 GTWY CTR60 BLVD OF ALLIES 6TH FL, PITTSBURGH, PA 15222-0000",,,,Unable to geocode this address to a single unambigous point.
214815,STAGE 62,community_nonprofit_orgs,9731,,47738,PO BOX 462,,,,CARNEGIE,PA,15106-0462,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Theater,,,"PO BOX 462, CARNEGIE, PA 15106-0462",,,,Unable to geocode this address to a single unambigous point.
214825,STAR & CRESCENT FOUNDATION INC,community_nonprofit_orgs,9741,,53556,230 SILVERCREEK DR,,,,MARS,PA,16046-4504,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Educational Services and Schoo,,,"230 SILVERCREEK DR, MARS, PA 16046-4504",,,,Unable to geocode this address to a single unambigous point.
214837,STEEL CITY AMATEUR RADIO CLUB,community_nonprofit_orgs,9753,,47239,PO BOX 281,,,,CARNEGIE,PA,15106-0281,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 281, CARNEGIE, PA 15106-0281",,,,Unable to geocode this address to a single unambigous point.
214849,STEEL CITY ROLLER DERBY,community_nonprofit_orgs,9765,,62257,PO BOX 283,,,,GLENSHAW,PA,15116-0283,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Sports Training Facilities, Ag",,,"PO BOX 283, GLENSHAW, PA 15116-0283",,,,Unable to geocode this address to a single unambigous point.
214853,STEEL CITY SPORTS WORLD,community_nonprofit_orgs,9769,,21191,PO BOX 17271,,,,PITTSBURGH,PA,15235-0271,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Youth Development - Business,,,"PO BOX 17271, PITTSBURGH, PA 15235-0271",,,,Unable to geocode this address to a single unambigous point.
214856,STEEL DECK INSTITUTE,community_nonprofit_orgs,9772,,60171,PO BOX 426,,,,GLENSHAW,PA,15116-0426,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 426, GLENSHAW, PA 15116-0426",,,,Unable to geocode this address to a single unambigous point.
214861,STEEL VALLEY ENTERPRISE ZONE CORP,community_nonprofit_orgs,9777,,33310,PO BOX 168,,,,HOMESTEAD,PA,15120-0168,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Urban, Community Economic Deve",,,"PO BOX 168, HOMESTEAD, PA 15120-0168",,,,Unable to geocode this address to a single unambigous point.
214862,STEEL VALLEY MIDGET FOOTBALL ASSOCIATION,community_nonprofit_orgs,9778,,59541,PO BOX 132,,,,HOMESTEAD,PA,15120-0132,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Football Clubs, Leagues",,,"PO BOX 132, HOMESTEAD, PA 15120-0132",,,,Unable to geocode this address to a single unambigous point.
214864,STEEL VALLEY TRAIL COUNCIL,community_nonprofit_orgs,9780,,59132,PO BOX 318,,,,HOMESTEAD,PA,15120-0318,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Environmental Beautification a,,,"PO BOX 318, HOMESTEAD, PA 15120-0318",,,,Unable to geocode this address to a single unambigous point.
214868,STEELWORKERS DIS 10 & PA H&H BARG ASSOC JOINT APPR & TRNG PROGRAM (UNITED STEELWORKERS OF AMERICA),community_nonprofit_orgs,9784,,33353,1200 THREE GATEWAY CENTER,,,,PITTSBURGH,PA,15222-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"1200 THREE GATEWAY CENTER, PITTSBURGH, PA 15222-0000",,,,Unable to geocode this address to a single unambigous point.
214880,STEPS TO INDEPENDENCE,community_nonprofit_orgs,9796,,64089,PO BOX 1321,,,,WEXFORD,PA,15090-1321,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Education N.E.C.,,,"PO BOX 1321, WEXFORD, PA 15090-1321",,,,Unable to geocode this address to a single unambigous point.
214887,STILL REMEMBERED PROJECT,community_nonprofit_orgs,9803,,70479,PO BOX 13,,,,BETHEL PARK,PA,15102-0013,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Alliance/Advocacy Organization,,,"PO BOX 13, BETHEL PARK, PA 15102-0013",,,,Unable to geocode this address to a single unambigous point.
214889,STING BASEBALL CLUB,community_nonprofit_orgs,9805,,75203,PO BOX 11,,,,GLASSPORT,PA,15045-0011,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Baseball, Softball",,,"PO BOX 11, GLASSPORT, PA 15045-0011",,,,Unable to geocode this address to a single unambigous point.
214897,STONYBROOK SADDLE CLUB,community_nonprofit_orgs,9813,,45288,PO BOX 114013,,,,PITTSBURGH,PA,15239-0513,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Community Service Clubs,,,"PO BOX 114013, PITTSBURGH, PA 15239-0513",,,,Unable to geocode this address to a single unambigous point.
214900,STORYSWAP INC,community_nonprofit_orgs,9816,,51124,PO BOX 90161,,,,PITTSBURGH,PA,15224-0561,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Arts, Culture, and Humanities",,,"PO BOX 90161, PITTSBURGH, PA 15224-0561",,,,Unable to geocode this address to a single unambigous point.
214908,STREAM RESTORATION INCORPORATED,community_nonprofit_orgs,9824,,33976,434 SPRING STREET EXT,,,,MARS,PA,16046-3728,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Water Resource, Wetlands Conse",,,"434 SPRING STREET EXT, MARS, PA 16046-3728",,,,Unable to geocode this address to a single unambigous point.
214909,STREET ALTERNATIVES,community_nonprofit_orgs,9825,,60270,425 EAST CRAFTON AVENUE,,,,PITTSBURGH,PA,15205-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Human Service Organizations -,,,"425 EAST CRAFTON AVENUE, PITTSBURGH, PA 15205-0000",,,,Unable to geocode this address to a single unambigous point.
214920,STURGEON FIRE FIGHTERS RELIEF ASSOCIATION,community_nonprofit_orgs,9836,,59680,PO BOX 317,,,,STURGEON,PA,15082-0317,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Fire Prevention, Protection, C",,,"PO BOX 317, STURGEON, PA 15082-0317",,,,Unable to geocode this address to a single unambigous point.
214921,STURGEON VOLUNTEER FIRE DEPARTMENT,community_nonprofit_orgs,9837,,59680,PO BOX 317,,,,STURGEON,PA,15082-0317,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Fire Prevention, Protection, C",,,"PO BOX 317, STURGEON, PA 15082-0317",,,,Unable to geocode this address to a single unambigous point.
214926,SUICIDE PREVENTION AND AWARENESS,community_nonprofit_orgs,9842,,75609,9817 PRESIDENTIAL DR APT 204,,,,ALLISON PARK,PA,15101-1846,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Counseling, Support Groups",40.5837911324585,-79.9977376076477,"9817 PRESIDENTIAL DR APT 204, ALLISON PARK, PA 15101-1846",Point,42003413500,McCandless Township,OK
214927,SUICIDE REBELLION A FOUNDATION IN MEMORY OF GARRET SINAGRA (SUICIDE REBELLION),community_nonprofit_orgs,9843,,71828,168 N SOUTH DR,,,,PITTSBURGH,PA,15237-2726,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Fund Raising and/or Fund Distr,40.508363576665,-80.020955073179,"168 N SOUTH DR, PITTSBURGH, PA 15237-2726",Point,42003429100,Ross Township,OK
214935,SUNIL AND NITA WADHWANI FAM FOUNDATION,community_nonprofit_orgs,9851,,52607,1370 WASHINGTON PIKE SUITE 400,,,,OAKDALE,PA,15071-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Private Independent Foundation,,,"1370 WASHINGTON PIKE SUITE 400, OAKDALE, PA 15071-0000",,,,Unable to geocode this address to a single unambigous point.
214939,SURVIVAL HOME OF THE NIGERIA CHARITY ORGANIZATION INC,community_nonprofit_orgs,9855,,18729,PO BOX 5204,,,,PITTSBURGH,PA,15206-0204,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 5204, PITTSBURGH, PA 15206-0204",,,,Unable to geocode this address to a single unambigous point.
214968,SYGAN AMERICAN SLOVENE CLUB,community_nonprofit_orgs,9884,,44035,540 3RD AVE,,,,BRIDGEVILLE,PA,15017-1318,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Recreational, Pleasure, or Soc",40.3559266500993,-80.1351820257584,"540 3RD AVE, BRIDGEVILLE, PA 15017-1318",Point,42003456001,South Fayette Township,OK
215100,TAP CLUB OF STOWE TOWNSHIP & MCKEES ROCKS,community_nonprofit_orgs,10016,,44052,401 MCCOY RD,,,,MCKEES ROCKS,PA,15136-2009,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,40.478321839436,-80.0777949292092,"401 MCCOY RD, MCKEES ROCKS, PA 15136-2009",Point,42003462600,Stowe Township,OK
215101,TAPAS TALKS,community_nonprofit_orgs,10017,,75456,PO BOX 371,,,,SEWICKLEY,PA,15143-0671,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Community Service Clubs,,,"PO BOX 371, SEWICKLEY, PA 15143-0671",,,,Unable to geocode this address to a single unambigous point.
215102,TARENTUM CHAPT 296 WOMEN OF THE MOOSE (296),community_nonprofit_orgs,10018,,48353,PO BOX 412,,,,TARENTUM,PA,15084-0412,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PO BOX 412, TARENTUM, PA 15084-0412",,,,Unable to geocode this address to a single unambigous point.
215106,TC HOUSE INC,community_nonprofit_orgs,10022,,18794,PO BOX 38,,,,IMPERIAL,PA,15126-0038,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Housing, Shelter N.E.C.",,,"PO BOX 38, IMPERIAL, PA 15126-0038",,,,Unable to geocode this address to a single unambigous point.
215117,TEAMSTER HORSEMEN MOTORCYCLE ASSOCIATION INC (40 CHAPTER),community_nonprofit_orgs,10033,,69790,PO BOX 40276,,,,PITTSBURGH,PA,15201-0276,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Recreational, Pleasure, or Soc",,,"PO BOX 40276, PITTSBURGH, PA 15201-0276",,,,Unable to geocode this address to a single unambigous point.
215122,TEEN TRAVEL FOUNDATION,community_nonprofit_orgs,10038,,52882,PO BOX 22458,,,,PITTSBURGH,PA,15222-0458,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,"Vocational, Technical Schools",,,"PO BOX 22458, PITTSBURGH, PA 15222-0458",,,,Unable to geocode this address to a single unambigous point.
215071,T J YOUTH FOOTBALL BOOSTERS,community_nonprofit_orgs,9987,,51722,PO BOX 10953,,,,PITTSBURGH,PA,15236-0953,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Single Organization Support,,,"PO BOX 10953, PITTSBURGH, PA 15236-0953",,,,Unable to geocode this address to a single unambigous point.
215087,TABACHNICK FAMILY FOUNDATION (RITCHIE L TABACHNICK TTEE),community_nonprofit_orgs,10003,,58371,PO BOX 60039,,,,PITTSBURGH,PA,15211-0639,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,Private Independent Foundation,,,"PO BOX 60039, PITTSBURGH, PA 15211-0639",,,,Unable to geocode this address to a single unambigous point.
215138,THADDEUS KOSCIUSZKO FEDERATION GROUP 19,community_nonprofit_orgs,10054,,43810,PILLOW AVENUE / HITE RD 2ND FLOOR,,,,HARWICK,PA,15049-0000,,,,,,,,,,,,,,,,,,,,,FIX,,,IRS: Exempt Organizations Business Master File Extract,https://www.irs.gov/charities-non-profits/exempt-organizations-business-master-file-extract-eo-bmf,,,,,,,"PILLOW AVENUE / HITE RD 2ND FLOOR, HARWICK, PA 15049-0000",,,,Unable to geocode this address to a single unambigous point.
